County,Route,Special Case,County Sequence,Beginning Log Mile,Ending Log Mile,Log Mile Length,Year of Traffic,Annual Average Daily Traffic,Vehicle Miles Traveled,Design Hourly Volume Percent,Directional Distribution,Vehicle - Passenger Pickups,Vehicle - Single Unit Trucks,Vehicle - Multiple Unit Trucks,ID Number,Station Number,TN-TIMES ID,% Peak Single Unit,% Peak Multi Unit,OBJECTID,Shape__Length
Shelby,02863,0,1,1.8,4.06,2.26,2023,16264,36756.64,8,51,95,3,2,7902863001,356,79000356,3.695,2.213,11385,11962.7989703252
Shelby,02865,0,1,0,1.78,1.78,2023,5723,10186.94,8,52,95,3,2,7902865001,521,79000521,3.695,2.213,11386,9346.49776029759
Shelby,02882,0,1,0,0.62,0.62,2023,8231,5103.22,9,63,96,3,1,7902882001,674,79000674,2.649,0.927,11387,3264.72368677025
Shelby,02887,0,1,0,0.26,0.26,2023,1937,503.62,10,65,98,1,1,7902887001,540,79000540,2.982,1.205,11388,1369.53573139256
Shelby,02889,0,1,0,3.49,3.49,2023,1309,4568.41,9,65,98,1,1,7902889001,550,79000550,2.982,1.205,11389,18374.4415752568
Shelby,04032,0,1,0,0.57,0.57,2023,23049,13137.93,8,59,95,3,2,7904032001,914,79000914,3.695,2.213,11390,3010.39591477158
Shelby,04032,0,1,5.7,6.035,0.335,2023,162239,54350.065,10,55,86,3,11,7904032001,199,79000199,2.521,7.489,11391,1765.13944759191
Shelby,SR003,0,1,10.06,10.76,0.7,2023,27970,19579,8,65,94,3,3,79SR003001,488,79000488,5.695,2.934,11392,3732.33822131533
Shelby,SR003,0,1,10.76,11.66,0.9,2023,12897,11607.3,8,58,91,4,5,79SR003001,162,79000162,6.297,4.782,11393,4767.44598718995
Shelby,SR014,0,1,7.46,7.98,0.52,2023,19522,10151.44,8,61,91,4,5,79SR014001,208,79000208,6.297,4.782,11394,2733.92072215161
Shelby,SR014,0,1,10.61,11.17,0.56,2023,8659,4849.04,8,51,95,3,2,79SR014001,143,79000143,3.695,2.213,11395,2976.79768485022
Shelby,SR014,0,1,11.17,11.54,0.37,2023,4282,1584.34,9,65,95,3,2,79SR014001,498,79000498,3.695,2.213,11396,1952.23046307777
Shelby,05024,0,1,2.04,3.22,1.18,2023,14304,16878.72,10,65,98,1,1,7905024001,967,79000967,2.982,1.205,11397,6253.32127682161
Shelby,05026,0,1,0,0.62,0.62,2023,4376,2713.12,11,55,97,2,1,7905026001,733,79000733,2.982,1.205,11398,3287.55045128419
Shelby,04183,0,1,2.96,3.72,0.76,2023,19370,14721.2,7,56,95,3,2,7904183001,974,79000974,3.695,2.213,11399,3986.48841060803
Shelby,04187,0,1,1.79,1.83,0.04,2023,12199,487.96,9,54,97,2,1,7904187001,238,79000238,3.455,1.027,11400,242.053475455574
Shelby,05347,0,1,0.73,1.23,0.5,2023,5491,2745.5,11,56,98,1,1,7905347001,982,79000982,2.982,1.205,11401,2648.55687385647
Shelby,05420,0,1,0,1.52,1.52,2023,2842,4319.84,10,65,98,1,1,7905420001,918,79000918,2.982,1.205,11402,7996.96561740133
Shelby,05423,0,1,0,0.54,0.54,2023,2728,1473.12,12,51,95,3,2,7905423001,1038,79001038,3.695,2.213,11403,2833.79079454659
Shelby,I0040,0,1,18.84,20.18,1.34,2023,113341,151876.94,8,60,89,3,8,79I0040001,201,79000201,2.235,5.948,11404,7146.73738355504
Shelby,I0040,0,1,23.86,28.76,4.9,2023,63624,311757.6,9,52,86,3,11,79I0040001,203,79000203,2.521,7.489,11405,25877.9737641618
Shelby,I0055,0,1,4.81,5.09,0.28,2023,93684,26231.52,10,55,89,3,8,79I0055001,610,79000610,2.968,5.115,11406,1485.49103278132
Shelby,05438,0,1,0,0.66,0.66,2023,2263,1493.58,12,65,97,2,1,7905438001,1027,79001027,2.982,1.205,11407,3457.8030533755
Shelby,05439,0,1,0,0.71,0.71,2023,4546,3227.66,10,65,98,1,1,7905439001,1006,79001006,2.982,1.205,11408,3767.67432019663
Shelby,05122,0,1,0,0.69,0.69,2023,1462,1008.78,15,65,97,2,1,7905122001,698,79000698,2.982,1.205,11409,3645.54783833205
Shelby,05128,0,1,0,0.53,0.53,2023,2631,1394.43,11,53,97,2,1,7905128001,1058,79001058,2.982,1.205,11410,2947.68174264068
Shelby,0J125,0,1,0,0.78,0.78,2023,1483,1156.74,11,65,97,2,1,790J125001,465,79000465,2.624,1.065,11411,4082.50839665944
Shelby,0K614,0,1,0,0.9,0.9,2023,2347,2112.3,11,65,96,3,1,790K614001,627,79000627,2.624,1.065,11412,4742.51132051678
Shelby,I0055,0,1,5.09,5.74,0.65,2023,113713,73913.45,10,55,89,3,8,79I0055001,270,79000270,2.968,5.115,11413,3448.46138063185
Shelby,I0055,0,1,7.53,7.87,0.34,2023,67321,22889.14,8,55,89,3,8,79I0055001,289,79000289,2.968,5.115,11414,1817.48084650414
Shelby,05234,0,1,0,0.61,0.61,2023,1275,777.75,8,56,98,1,1,7905234001,837,79000837,2.982,1.205,11415,3241.78752474925
Shelby,I0240,0,1,6.62,7.88,1.26,2023,144065,181521.9,10,55,89,3,8,79I0240001,195,79000195,2.968,5.115,11416,6718.40851211764
Shelby,I0240,0,1,9.65,11.06,1.41,2023,155977,219927.57,10,55,89,3,8,79I0240001,193,79000193,2.968,5.115,11417,7518.21922084435
Sullivan,04790,0,1,0,0.5,0.5,2023,1195,597.5,11,65,97,2,1,8204790001,265,82000265,2.55,2.486,11418,2659.4008220317
Sullivan,04797,0,1,0,0.65,0.65,2023,2798,1818.7,11,65,97,2,1,8204797001,203,82000203,2.55,2.486,11419,3354.0344542545
Sullivan,05358,0,1,0,0.12,0.12,2023,1180,141.6,11,65,97,2,1,8205358001,259,82000259,2.55,2.486,11420,604.432184250189
Sumner,02053,0,1,0,3.43,3.43,2023,1024,3512.32,9,65,97,2,1,8302053001,56,83000056,2.624,1.065,11421,18143.7307769263
Sumner,02055,0,1,4.28,10.44,6.16,2023,577,3554.32,12,53,96,3,1,8302055001,175,83000175,1.754,0,11422,32544.8804699666
Wilson,SR026,0,1,14.38,15.75,1.37,2023,9559,13095.83,10,59,94,3,3,95SR026001,57,95000057,3.197,1.103,11423,7235.37467920184
Wilson,SR096,0,1,0,0.92,0.92,2023,4573,4207.16,9,65,94,3,3,95SR096001,3 @,08000003,2.555,2.57,11424,4854.04248209095
Wilson,SR141,0,1,16.415,20.805,4.39,2023,1776,7796.64,10,65,95,3,2,95SR141001,42,95000042,2.476,1.484,11425,23348.7833168822
Sumner,SR025,0,1,14.69,15.04,0.35,2023,14360,5026,7,65,96,2,2,83SR025001,93,83000093,2.201,2.947,11426,1816.02637065328
Sumner,SR025,0,1,15.04,15.59,0.55,2023,16287,8957.85,8,51,98,1,1,83SR025001,83,83000083,0.153,1.22,11427,2886.62983465852
Stewart,SR046,0,1,1.21,1.74,0.53,2023,714,378.42,10,65,95,3,2,81SR046001,75,81000075,2.476,1.484,11428,2764.58546885501
Wilson,06105,0,1,0,0.606,0.606,2023,4864,2947.584,10,65,97,2,1,9506105001,236,95000236,1.833,1.113,11429,3189.05404712578
Wilson,0A397,0,1,0,0.12,0.12,2023,349,41.88,10,65,96,3,1,950A397001,120,95000120,2.624,1.065,11430,645.039862710247
Wilson,0A474,0,1,0,1.234,1.234,2023,5626,6942.484,11,65,97,2,1,950A474001,129,95000129,2.624,1.065,11431,6606.90621195196
Wilson,0A492,0,1,0,0.47,0.47,2023,9143,4297.21,9,73,97,2,1,950A492001,33,95000033,0.694,0.809,11432,2468.79812599737
Wilson,0A492,0,1,0.47,0.57,0.1,2023,7443,744.3,10,65,94,3,3,950A492001,117,95000117,2.32,2.23,11433,534.828863966534
Wilson,0A886,0,1,0,0.08,0.08,2023,533,42.64,10,63,95,3,2,950A886001,29 @,80000029,0,0,11434,389.355246740275
Williamson,SR106,0,1,9.73,12.48,2.75,2023,12512,34408,10,55,96,2,2,94SR106001,196,94000196,0.829,0.912,11435,14466.499603172
Williamson,SR106,0,1,13.89,14.86,0.97,2023,6051,5869.47,9,65,93,3,4,94SR106001,108,94000108,3.263,4.887,11436,5153.13292725726
Williamson,SR106,0,1,16.28,16.655,0.375,2023,19946,7479.75,9,52,100,0,0,94SR106001,30,94000030,3.263,4.887,11437,1977.87084608899
Williamson,SR106,0,1,20.78,22.7,1.92,2023,19243,36946.56,9,65,93,3,4,94SR106001,186,94000186,3.263,4.887,11438,10059.0442738784
Williamson,SR246,0,1,4.245,9.74,5.495,2023,6274,34475.63,16,74,94,3,3,94SR246001,26,94000026,2.308,0.577,11439,29045.5581334733
Williamson,SR246,0,1,11.84,12.83,0.99,2023,8294,8211.06,10,65,96,2,2,94SR246001,27,94000027,2.201,2.947,11440,5173.77780315565
Williamson,SR246,0,1,12.83,13.59,0.76,2023,6816,5180.16,9,65,96,2,2,94SR246001,86,94000086,2.201,2.947,11441,4025.75407638909
Wilson,04285,0,1,0,0.39,0.39,2023,9296,3625.44,9,65,96,2,2,9504285001,220,95000220,2.201,2.947,11442,2039.72153454869
Wilson,04285,0,1,0.39,1.43,1.04,2023,16107,16751.28,8,51,96,2,2,9504285001,227,95000227,2.201,2.947,11443,5536.94137175311
Stewart,SR046,0,1,15.82,16.18,0.36,2023,1317,474.12,12,65,95,3,2,81SR046001,51,81000051,2.476,1.484,11444,1840.72829200912
Stewart,SR049,0,1,2.63,9.82,7.19,2023,1719,12359.61,11,54,94,3,3,81SR049001,30,81000030,1.796,3.593,11445,37937.1506046119
Stewart,SR149,0,1,0,0.419,0.419,2023,6053,2536.207,10,60,91,3,6,81SR149001,13 @,42000013,7.718,3.523,11446,2149.14837548007
Sullivan,0B741,0,1,0,0.115,0.115,2023,1326,152.49,9,65,98,2,0,820B741001,279,82000279,1.756,0.783,11447,612.252105541887
Sullivan,0D560,0,1,0,0.255,0.255,2023,1994,508.47,9,65,97,2,1,820D560001,272,82000272,2.55,2.486,11448,1345.42797000228
Sullivan,I0026,0,1,0,3.5,3.5,2023,31345,109707.5,10,56,94,3,3,82I0026001,166,82000166,1.67,2.023,11449,18454.3312168876
Sumner,SR174,0,1,15.49,16.3,0.81,2023,6492,5258.52,11,65,96,2,2,83SR174001,215,83000215,2.201,2.947,11450,4235.19009684255
Shelby,SR385,0,1,14.475,15.495,1.02,2023,25436,25944.72,10,64,93,3,4,79SR385001,1040,79001040,2.046,2.551,11451,5408.2062357743
Wilson,0A895,0,1,0,0.48,0.48,2023,2136,1025.28,11,65,97,2,1,950A895001,133,95000133,2.624,1.065,11452,2528.03650801919
Wilson,0A987,0,1,0,0.64,0.64,2023,4249,2719.36,10,65,97,2,1,950A987001,132,95000132,2.624,1.065,11453,3353.23690789497
Wilson,0A991,0,1,0,2,2,2023,2608,5216,11,65,97,2,1,950A991001,25,95000025,2.624,1.065,11454,10548.5200357468
Williamson,SR246,0,1,13.59,13.76,0.17,2023,5588,949.96,11,65,96,2,2,94SR246001,151,94000151,2.201,2.947,11455,872.989818159074
Williamson,SR247,0,1,0,1.6,1.6,2023,10496,16793.6,9,59,97,2,1,94SR247001,126,94000126,0.412,0.514,11456,8452.15553597892
Williamson,SR248,0,1,0,2.81,2.81,2023,6278,17641.18,11,57,96,2,2,94SR248001,95,94000095,1.483,0.165,11457,14897.8211640456
Wilson,SR096,0,1,2.98,3.94,0.96,2023,3811,3658.56,10,63,95,3,2,95SR096001,10 @,21000010,2.381,0.794,11458,5005.98601515536
Wilson,SR109,0,1,3.167,3.985,0.818,2023,29501,24131.818,8,50,89,5,6,95SR109001,213,95000213,3.441,4.533,11459,4300.97439007309
Sullivan,I0026,0,1,3.5,4.03,0.53,2023,27881,14776.93,11,50,89,4,7,82I0026001,247,82000247,2.377,6.124,11460,2794.5127580661
Sullivan,I0026,0,1,9.87,9.89,0.02,2023,54753,1095.06,11,56,97,1,2,82I0026001,115 @,90000115,2.377,6.124,11461,105.573710209042
Sullivan,I0081,0,1,9.607,12.74,3.133,2023,41794,130940.602,8,53,84,2,14,82I0081001,140,82000140,3.898,19.756,11462,16552.8599029188
Sullivan,I0081,0,1,15.79,21.14,5.35,2023,37306,199587.1,9,54,70,4,26,82I0081001,132,82000132,3.898,19.756,11463,28298.2574623628
Sullivan,SR001,0,1,3.63,5.7,2.07,2023,31124,64426.68,10,52,95,3,2,82SR001001,104,82000104,3.542,2.47,11464,10896.4184082046
Sumner,04863,0,1,0,0.81,0.81,2023,1272,1030.32,10,65,96,3,1,8304863001,225,83000225,2.726,0.916,11465,4268.78789511161
Shelby,SR385,0,2,15.62,16.58,0.96,2023,7193,6905.28,11,55,93,3,4,79SR385002,385,79000385,2.046,2.551,11466,5137.30794718961
Sullivan,04206,0,1,0,0.44,0.44,2023,2612,1149.28,11,65,96,2,2,8204206001,256,82000256,2.766,1.773,11467,2349.80400213977
Williamson,SR248,0,1,2.81,3.66,0.85,2023,19763,16798.55,11,64,96,2,2,94SR248001,37,94000037,4.231,9.679,11468,4536.94963906646
Williamson,SR252,0,1,8.61,10.39,1.78,2023,12005,21368.9,12,53,99,1,0,94SR252001,111,94000111,0.268,0.469,11469,9410.07206107743
Williamson,SR252,0,1,12.14,13.35,1.21,2023,10932,13227.72,11,65,96,2,2,94SR252001,1,94000001,2.201,2.947,11470,6401.88290352431
Sumner,02058,0,1,0,5.23,5.23,2023,570,2981.1,10,65,97,2,1,8302058001,162,83000162,2.624,1.065,11471,27718.7240508403
Sumner,02061,0,1,0,6.02,6.02,2023,1140,6862.8,10,65,97,2,1,8302061001,21,83000021,2.624,1.065,11472,31680.5119631343
Sumner,02066,0,1,0,0.48,0.48,2023,152,72.96,13,65,96,3,1,8302066001,15 @,56000015,2.624,1.065,11473,2549.00377184405
Sumner,02069,0,1,3.466,4.33,0.864,2023,552,476.928,13,65,97,2,1,8302069001,242,83000242,1.833,1.113,11474,4593.24344942163
Sumner,02071,0,1,0,2.45,2.45,2023,1299,3182.55,11,65,96,3,1,8302071001,173,83000173,2.624,1.065,11475,12959.0790524301
Sumner,02703,0,1,0,0.91,0.91,2023,4753,4325.23,11,65,97,2,1,8302703001,58,83000058,1.833,1.113,11476,4812.00019664105
Sumner,03328,0,1,0,1.21,1.21,2023,6006,7267.26,10,57,97,2,1,8303328001,140,83000140,2.055,0.342,11477,6379.38361806612
Sumner,03331,0,1,0,1.575,1.575,2023,3926,6183.45,10,65,97,2,1,8303331001,139,83000139,1.833,1.113,11478,8297.02134358405
Sumner,SR174,0,1,13.54,14.535,0.995,2023,35709,35530.455,9,50,93,3,4,83SR174001,270,83000270,3.263,4.887,11479,5266.81368821242
Sumner,SR174,0,1,14.535,15.49,0.955,2023,19186,18322.63,8,61,96,2,2,83SR174001,77,83000077,2.042,3.063,11480,5031.0037360241
Sullivan,04208,0,1,0,0.69,0.69,2023,805,555.45,11,100,98,2,0,8204208001,291,82000291,1.756,0.783,11481,3711.56093478724
Sullivan,04780,0,1,0,0.955,0.955,2023,1326,1266.33,9,65,98,2,0,8204780001,279,82000279,1.756,0.783,11482,5119.85909208126
Sullivan,05311,0,1,0,1.02,1.02,2023,1994,2033.88,9,65,97,2,1,8205311001,272,82000272,2.55,2.486,11483,5415.38030875962
Sullivan,SR126,0,1,15.426,16.021,0.595,2023,9304,5535.88,10,65,96,3,1,82SR126001,148,82000148,2.766,1.773,11484,3138.50317293771
Wilson,0B706,0,1,0,0.88,0.88,2023,2136,1879.68,11,65,97,2,1,950B706001,133,95000133,2.624,1.065,11485,4617.70416101472
Wilson,0B822,0,1,0,0.56,0.56,2023,5045,2825.2,9,65,97,2,1,950B822001,195,95000195,1.833,1.113,11486,2948.86285511625
Sumner,SR006,0,1,14.11,14.48,0.37,2023,20301,7511.37,9,56,93,3,4,83SR006001,95,83000095,3.263,4.887,11487,1999.41543446442
Sumner,SR006,3,1,0,0.4,0.4,2023,24930,9972,8,53,89,5,6,83SR006301,256,83000256,3.441,4.533,11488,2110.53874625593
Sumner,SR011,0,1,0,0.31,0.31,2023,20723,6424.13,10,86,93,3,4,83SR011001,254,83000254,3.263,4.887,11489,1706.42872267741
Sumner,SR025,0,1,3.48,7.85,4.37,2023,4787,20919.19,10,51,94,4,2,83SR025001,53,83000053,3.247,2.165,11490,23035.2336228594
Stewart,SR149,0,1,2.29,3.82,1.53,2023,5614,8589.42,8,50,94,3,3,81SR149001,57,81000057,3.704,6.713,11491,8100.20782036813
Stewart,SR434,0,1,0,0.5,0.5,2023,1799,899.5,10,65,95,3,2,81SR434001,76,81000076,2.476,1.484,11492,2620.05061484106
Stewart,SR461,0,1,1.332,3,1.668,2023,766,1277.688,11,51,96,2,2,81SR461001,77,81000077,0,4.412,11493,8695.73141084207
Sullivan,SR355,0,1,2.07,2.59,0.52,2023,12334,6413.68,9,65,96,3,1,82SR355001,106,82000106,2.766,1.773,11494,2719.12370454537
Sullivan,SR358,0,1,3.128,5.69,2.562,2023,4101,10506.762,11,65,95,3,2,82SR358001,49,82000049,2.766,1.773,11495,13471.3856886256
Sumner,SR006,0,1,5.93,6.85,0.92,2023,21093,19405.56,8,65,93,3,4,83SR006001,180,83000180,3.263,4.887,11496,4887.40140854276
Williamson,SR253,0,1,0,0.705,0.705,2023,19981,14086.605,10,73,100,0,0,94SR253001,43,94000043,3.263,4.887,11497,3706.44151359106
Williamson,SR253,0,1,3.67,7.043,3.373,2023,13035,43967.055,9,65,93,3,4,94SR253001,129,94000129,3.263,4.887,11498,17833.2148327472
Williamson,SR396,9,1,0,0.28,0.28,2023,47518,13305.04,7,69,89,5,6,94SR396901,222 @,60000222,3.441,4.533,11499,1435.97910189173
Williamson,SR397,0,1,1.82,3.2,1.38,2023,24966,34453.08,9,65,93,3,4,94SR397001,144,94000144,3.263,4.887,11500,7265.34693722866
Wilson,0B983,0,1,0,0.27,0.27,2023,1307,352.89,10,65,97,2,1,950B983001,189,95000189,1.833,1.113,11501,1408.78648395968
Wilson,I0040,0,1,6.28,9.1,2.82,2023,93273,263029.86,10,51,80,4,16,95I0040001,228,95000228,3.865,12.681,11502,14889.4187357437
Wilson,I0040,0,1,13.61,15.11,1.5,2023,72249,108373.5,8,53,80,5,15,95I0040001,224,95000224,4.308,11.432,11503,7919.4720962415
Wilson,I0040,0,1,16.865,22.04,5.175,2023,51373,265855.275,9,53,80,4,16,95I0040001,87,95000087,3.865,12.681,11504,27472.6598508418
Wilson,I0840,0,1,4.65,6.13,1.48,2023,45668,67588.64,11,53,83,6,11,95I0840001,171,95000171,4.482,7.398,11505,7814.07130965302
Wilson,SR010,0,1,3.16,6.63,3.47,2023,8126,28197.22,10,53,92,5,3,95SR010001,63,95000063,3.563,2.375,11506,18296.8471916457
Smith,SR024,0,1,10.339,10.795,0.456,2023,5439,2480.184,9,65,94,3,3,80SR024001,100,80000100,2.32,2.23,11507,2421.30640985935
Smith,SR024,0,1,10.795,11.41,0.615,2023,3039,1868.985,8,65,94,3,3,80SR024001,38,80000038,2.32,2.23,11508,3232.97882043955
Smith,SR025,0,1,10.52,12.63,2.11,2023,7407,15628.77,8,60,94,3,3,80SR025001,89,80000089,2.32,2.23,11509,11149.10522096
Roane,04028,0,1,0,0.22,0.22,2023,477,104.94,10,65,99,1,0,7304028001,131,73000131,2.55,2.486,11510,1140.37890259009
Roane,04030,0,1,0,0.23,0.23,2023,1844,424.12,10,65,96,2,2,7304030001,146,73000146,2.766,1.773,11511,1213.65885870773
Robertson,06084,0,1,0,0.455,0.455,2023,2302,1047.41,9,65,97,2,1,7406084001,150,74000150,1.833,1.113,11512,2401.77465670578
Robertson,06084,0,1,0.455,0.681,0.226,2023,2962,669.412,9,65,97,2,1,7406084001,93,74000093,1.833,1.113,11513,1217.12116851462
Robertson,SR052,0,1,6.8,7.25,0.45,2023,8420,3789,9,59,93,3,4,74SR052001,4,74000004,0.726,3.148,11514,2310.90437211553
Robertson,SR065,0,1,5.9,7.545,1.645,2023,16806,27645.87,8,52,93,3,4,74SR065001,115,74000115,3.263,4.887,11515,8667.84565528314
Robertson,SR065,0,1,7.545,7.89,0.345,2023,10849,3742.905,8,65,93,3,4,74SR065001,89,74000089,1.604,6.15,11516,1796.6785856445
Robertson,SR076,0,1,0,4.76,4.76,2023,765,3641.4,10,56,92,4,4,74SR076001,26,74000026,4,1.333,11517,25117.4282280974
Robertson,SR076,0,1,5.74,10.85,5.11,2023,5399,27588.89,9,65,94,3,3,74SR076001,58,74000058,2.32,2.23,11518,26978.0121509459
Sevier,04697,0,1,0,0.46,0.46,2023,2683,1234.18,11,65,98,1,1,7804697001,119,78000119,2.55,2.486,11519,2408.76080000365
Sequatchie,01126,0,1,0,2.214,2.214,2023,924,2045.736,10,65,97,2,1,7701126001,17 @,33000017,2.624,1.065,11520,11652.4145579957
Sequatchie,01153,0,1,5.98,9.78,3.8,2023,354,1345.2,11,65,96,3,1,7701153001,10,77000010,2.624,1.065,11521,19843.4162459791
Sequatchie,01423,0,1,0,0.81,0.81,2023,779,630.99,10,65,96,3,1,7701423001,32,77000032,2.624,1.065,11522,4215.80855368675
Sequatchie,02136,0,1,0,0.16,0.16,2023,206,32.96,12,65,97,2,1,7702136001,47 @,31000047,2.624,1.065,11523,873.461192679176
Roane,04031,0,1,0,0.35,0.35,2023,1482,518.7,12,58,97,2,1,7304031001,153,73000153,4.07,0.581,11524,1823.50854599586
Roane,04031,0,1,0.35,0.85,0.5,2023,1169,584.5,17,65,97,2,1,7304031001,151,73000151,2.55,2.486,11525,2673.4262833563
Roane,04345,0,1,1.06,1.15,0.09,2023,410,36.9,9,65,97,2,1,7304345001,126,73000126,2.624,1.065,11526,462.544669974351
Sequatchie,SR111,0,1,7.59,10.07,2.48,2023,10666,26451.68,9,57,87,4,9,77SR111001,45,77000045,3.003,7.207,11527,12934.8138897514
Sequatchie,SR111,0,1,10.07,11.15,1.08,2023,3713,4010.04,9,55,91,3,6,77SR111001,1,77000001,2.919,6.217,11528,5697.86761371193
Sequatchie,SR399,0,1,4.28,5.89,1.61,2023,1960,3155.6,9,52,96,2,2,77SR399001,5,77000005,3.049,2.439,11529,8487.30456318308
Sevier,01284,0,1,0,3.2,3.2,2023,5694,18220.8,9,65,97,2,1,7801284001,56,78000056,2.624,1.065,11530,16897.4972040358
Sevier,01286,0,1,0,4.689,4.689,2023,9495,44522.055,9,65,98,1,1,7801286001,41,78000041,2.55,2.486,11531,24761.189929163
Sevier,01294,0,1,0,4.9,4.9,2023,6016,29478.4,10,65,98,2,0,7801294001,113,78000113,1.756,0.783,11532,25856.4801475199
Sevier,02436,0,1,0,2.59,2.59,2023,1959,5073.81,12,65,97,2,1,7802436001,9,78000009,1.756,0.783,11533,13548.8595064916
Sevier,05411,0,1,0,0.51,0.51,2023,20200,10302,9,65,97,2,1,7805411001,127,78000127,2.55,2.486,11534,2755.84154363957
Rutherford,03377,0,1,0,0.64,0.64,2023,913,584.32,15,65,97,2,1,7503377001,264,75000264,1.833,1.113,11535,3394.71871219541
Rutherford,03379,0,1,0,0.31,0.31,2023,5564,1724.84,9,65,97,2,1,7503379001,263,75000263,1.833,1.113,11536,1614.72395595751
Rutherford,00980,0,1,0,0.68,0.68,2023,582,395.76,11,71,97,2,1,7500980001,260,75000260,1.613,1.613,11537,3591.61336193722
Rutherford,01044,0,1,0,0.5,0.5,2023,3543,1771.5,10,51,93,4,3,7501044001,111,75000111,3.245,0.59,11538,2620.39230746993
Rutherford,01045,0,1,0,2.75,2.75,2023,1609,4424.75,10,65,97,2,1,7501045001,71,75000071,2.624,1.065,11539,14521.4894995876
Rutherford,01051,0,1,0,1.59,1.59,2023,10629,16900.11,9,65,97,2,1,7501051001,8,75000008,1.833,1.113,11540,8388.59737304348
Rutherford,01055,0,1,0,5.51,5.51,2023,6979,38454.29,12,65,97,2,1,7501055001,140,75000140,1.833,1.113,11541,29067.4693787116
Rutherford,01059,0,1,9.61,15.03,5.42,2023,5060,27425.2,12,65,96,2,2,7501059001,40,75000040,2.201,2.947,11542,28605.4498727177
Putnam,SR056,0,1,1.69,2.88,1.19,2023,7059,8400.21,12,56,90,3,7,71SR056001,15,71000015,3.72,1.637,11543,6269.72777075336
Putnam,SR056,0,1,2.88,4.54,1.66,2023,5642,9365.72,10,65,91,3,6,71SR056001,16,71000016,2.919,6.217,11544,8788.63177696304
Rutherford,03355,0,1,0,1.06,1.06,2023,22296,23633.76,9,53,96,2,2,7503355001,238,75000238,2.201,2.947,11545,5586.82741058873
Rutherford,03355,0,1,5.85,6.47,0.62,2023,17970,11141.4,9,57,96,2,2,7503355001,167,75000167,2.201,2.947,11546,3276.54164363905
Rutherford,SR266,0,1,5.01,5.634,0.624,2023,17280,10782.72,10,65,96,2,2,75SR266001,13,75000013,2.201,2.947,11547,3322.30110874191
Rutherford,SR268,0,1,1.94,2.854,0.914,2023,13129,11999.906,8,65,96,2,2,75SR268001,149,75000149,2.201,2.947,11548,4853.88396884179
Rutherford,SR268,0,1,2.854,3.28,0.426,2023,13685,5829.81,8,65,96,2,2,75SR268001,309,75000309,2.201,2.947,11549,2263.18641030799
Rutherford,SR269,0,1,2.64,4.98,2.34,2023,973,2276.82,17,74,96,3,1,75SR269001,62,75000062,2.976,0.595,11550,12325.4582353247
Rutherford,SR269,0,1,12.81,16.05,3.24,2023,2702,8754.48,9,56,94,4,2,75SR269001,74,75000074,4.724,1.181,11551,17061.6063850822
Sevier,0C423,0,1,0,0.808,0.808,2023,5610,4532.88,10,50,97,2,1,780C423001,95,78000095,2.624,1.065,11552,4234.38140305592
Sevier,I0040,0,1,0,2.46,2.46,2023,88100,216726,8,51,76,4,20,78I0040001,450 @,47000450,4.854,19.052,11553,12974.9375716844
Sevier,SR009,0,1,1.81,2.91,1.1,2023,3157,3472.7,10,65,96,3,1,78SR009001,96 @,45000096,3.016,0.864,11554,5754.61518099208
Rutherford,04685,0,1,0,0.68,0.68,2023,2893,1967.24,11,67,97,2,1,7504685001,273,75000273,0,0,11555,3663.22909395335
Putnam,01167,0,1,1.25,2.335,1.085,2023,1969,2136.365,20,63,98,1,1,7101167001,13,71000013,1.582,0.176,11556,5665.0814668159
Putnam,01169,0,1,1.49,3.27,1.78,2023,2562,4560.36,10,65,98,1,1,7101169001,33,71000033,3.108,2.331,11557,9389.0961877715
Putnam,01169,0,1,3.27,3.599,0.329,2023,3500,1151.5,10,65,97,2,1,7101169001,163,71000163,3.108,2.331,11558,1772.02130405676
Rutherford,SR010,0,1,13.47,14.45,0.98,2023,34742,34047.16,8,54,93,3,4,75SR010001,93,75000093,3.263,4.887,11559,5153.49882233726
Rutherford,SR010,0,1,14.45,14.91,0.46,2023,35611,16381.06,8,52,93,3,4,75SR010001,87,75000087,3.263,4.887,11560,2468.72675287888
Rutherford,SR010,0,1,22.764,24.97,2.206,2023,5991,13216.146,9,65,88,3,9,75SR010001,106 @,95000106,2.595,5.33,11561,11617.2912320293
Robertson,SR076,0,1,16.87,17.55,0.68,2023,12465,8476.2,9,65,96,2,2,74SR076001,173,74000173,2.201,2.947,11562,3585.76469489126
Robertson,SR112,0,1,0,0.207,0.207,2023,12892,2668.644,9,62,95,2,3,74SR112001,7 @,11000007,0.794,1.5,11563,1010.04557971444
Robertson,SR256,0,1,0,0.43,0.43,2023,5317,2286.31,9,65,95,3,2,74SR256001,117,74000117,2.476,1.484,11564,2288.04470280821
Robertson,SR257,0,2,0,0.97,0.97,2023,5212,5055.64,10,65,96,2,2,74SR257002,165,74000165,2.201,2.947,11565,5109.37114169176
Rutherford,04687,0,1,0,0.72,0.72,2023,5347,3849.84,10,53,97,2,1,7504687001,94,75000094,0.929,1.115,11566,3820.81469955205
Sequatchie,02166,0,1,0,0.94,0.94,2023,1990,1870.6,9,58,96,3,1,7702166001,16,77000016,0,0,11567,4976.45602818482
